sku,product_name,stock,cost_price,price
CT-W8400,APRO Стяжка кабельна 8х400 біла (пач. 100 шт.),38,168.79,239.22
CT-B8400,APRO Стяжка кабельна 8х400 чорна (пач. 100 шт.),39,171.86,239.22
CT-W8450,APRO Стяжка кабельна 8х450 біла (пач. 100 шт.),12,201.02,305.23
CT-W8500,APRO Стяжка кабельна 8х500 біла (пач. 100 шт.),17,209.76,346.87
CT-B8500,APRO Стяжка кабельна 8х500 чорна (пач. 100 шт.),27,247.32,346.87
CT-W8550,APRO Стяжка кабельна 8х550 біла (пач. 100 шт.),14,271.32,424.84
CT-B8550,APRO Стяжка кабельна 8х550 чорна (пач. 100 шт.),2,271.32,424.83
CT-W9650,APRO Стяжка кабельна 9х650 біла (пач. 100 шт.),7,427.12,668.93
CT-W9760,APRO Стяжка кабельна 9х760 біла (пач. 100 шт.),2,511.48,800.5
CT-B9760,APRO Стяжка кабельна 9х760 чорна (пач. 100 шт.),3,511.48,800.5
CTRM-W4150,APRO Стяжка кабельна з кiльцем 4х150 біла (пач. 100 шт.),69,42.0,59.36
CTRM-B4150,APRO Стяжка кабельна з кiльцем 4х150 чорна (пач. 100 шт.),52,42.0,59.36
CTRM-B5200,APRO Стяжка кабельна з кiльцем 5x200 чорна (пач. 100 шт.),21,64.68,91.7
CTRM-W5200,APRO Стяжка кабельна з кiльцем 5х200 бiла (пач. 100 шт.),52,64.82,91.7
899503,"APRO Тепловентилятор електричний з керамічним нагрівачем EFH-30 220 м³/год, 3.0 кВт",1,1296.25,1772.0
899505,"APRO Тепловентилятор електричний з керамічним нагрівачем СFH-20 140 м³/год, 2.0 кВт",3,889.0,1218.25
ZRG-1kit,APRO Термозбiжна трубка 1 мм набір 6 кольорів (пач. 1 м х 30 шт.),196,72.8,107.21
ZRG-10kit,APRO Термозбiжна трубка 10 мм набір 6 кольорів (пач. 1 м х 20 шт.),80,102.8,151.51
ZRG-12kit,APRO Термозбiжна трубка 12 мм набір 6 кольорів (пач. 1 м х 20 шт.),85,120.0,176.76
ZRG-14kit,APRO Термозбiжна трубка 14 мм набір 6 кольорів (пач. 1 м х 20 шт.),85,142.8,210.43
ZRG-16kit,APRO Термозбiжна трубка 16 мм набір 6 кольорів (пач. 1 м х 20 шт.),4,207.4,287.51
ZRG-2kit,APRO Термозбiжна трубка 2 мм набір 6 кольорів (пач. 1 м х 30 шт.),143,77.6,114.29
ZRG-20kit,APRO Термозбiжна трубка 20 мм набір 6 кольорів (пач. 1 м х 20 шт.),3,344.25,477.11
ZRG-25kit,APRO Термозбiжна трубка 25 мм набір 6 кольорів (пач. 1 м х 20 шт.),48,409.2,602.92
ZRG-3kit,APRO Термозбiжна трубка 3 мм набір 6 кольорів (пач. 1 м х 30 шт.),77,94.0,138.66
ZRG-30kit,APRO Термозбiжна трубка 30 мм набір 6 кольорів (пач. 1 м х 20 шт.),4,547.4,758.86
ZRG-4kit,APRO Термозбiжна трубка 4 мм набір 6 кольорів (пач. 1 м х 30 шт.),3,119.7,167.9
ZRG-5kit,APRO Термозбiжна трубка 5 мм набір 6 кольорів (пач. 1 м х 30 шт.),39,116.6,169.23
ZRG-6kit,APRO Термозбiжна трубка 6 мм набір 6 кольорів (пач. 1 м х 30 шт.),33,129.2,190.49
ZRG-8kit,APRO Термозбiжна трубка 8 мм набір 6 кольорів (пач. 1 м х 30 шт.),48,130.8,192.71
ZRG-DIF-kit,"APRO Термозбiжна трубка набір 3, 4, 5, 6, 10 мм чорна, червона, синя,  біла (пач. 10 см х 44 шт.)",471,49.76,73.1
830751,APRO Тримач електродів 300А (Німецький тип),10,82.65,109.42
830750,APRO Тримач електродів 500А (Німецький тип),10,95.7,126.7
895652,APRO Тример акумуляторний BST-40 40 В 2 мм без АКБ без ЗП,9,1870.42,2308.92
899126,APRO Тример бензиновий BC-1700,5,2088.0,2551.68
899115,APRO Тример бензиновий ВТ 1150,13,2680.7,3140.87
899116,APRO Тример бензиновий ВТ 1400,13,2832.17,3199.35
899118,APRO Тример бензиновий ВТ 1700,6,2086.38,2597.31
899101,APRO Тример електричний 1400,3,1827.5,2331.51
899102,APRO Тример електричний 1600ss,4,2570.4,3253.39
850063,APRO Фарбопульт електричний SG-4010,5,891.75,1135.41
850027,APRO Фарборозпилювач HP Ø0.5 мм плав. бак металл. 200 мл,5,265.34,373.89
850013,APRO Фарборозпилювач HP Ø1.4 мм в/б пласт. 600 мл,11,287.01,376.55
850021,APRO Фарборозпилювач HP Ø1.5 мм в/б метал. 500 мл,8,332.84,443.0
850014,APRO Фарборозпилювач HP Ø1.5 мм в/б пласт. 600 мл,1,284.75,376.55
850025,APRO Фарборозпилювач HP Ø1.5 мм н/б метал. 1000 мл,12,366.9,478.88
850017,APRO Фарборозпилювач HP Ø1.8 мм  в/б пласт. 600 мл,2,295.8,376.55
850019,APRO Фарборозпилювач HP Ø2.0 мм в/б пласт. 600 мл,2,295.8,376.55
850032,APRO Фарборозпилювач HVLP Ø1.3 мм в/б пласт. 600 мл,10,501.5,653.42
850034,APRO Фарборозпилювач HVLP Ø1.3 мм в/б пласт. 600 мл (хром),13,529.81,692.41
850035,APRO Фарборозпилювач HVLP Ø1.4 мм в/б пласт. 600 мл,8,502.24,653.42
850036,APRO Фарборозпилювач HVLP Ø1.4 мм в/б пласт. 600 мл з редуктором,12,645.09,847.46
850030,APRO Фарборозпилювач HVLP-Mini Ø0.8 мм в/б пласт. 110 мл,5,375.9,495.72
850041,APRO Фарборозпилювач LVMP Ø1.4 мм в/б пласт. 600 мл,11,865.65,1129.21
850062,APRO Фарборозпилювач електричний HVLP 350 Вт Ø2.5 мм 800 мл/хв н/б 800 мл,5,863.05,1135.41
899241,APRO Фен будівельний F 2000 350/600,3,781.2,1029.98
899245,APRO Фен будівельний HG-2000 E,1,1075.0,1384.38
77704,APRO Фіксатор основи  (9011 бархат) стенд LaMaster,3,0.04,0.0
899446,APRO Фільтр HEPA CL20/CL30,3,210.0,276.88
850119,APRO Фільтр повітряний міні,10,110.92,141.32
850117,APRO Фільтр-осушувач з редуктором і манометром ¼ 500 л/хв,12,241.5,318.52
812143,APRO Хвостовик для коронок Bi-Met 1/4'' Ø14-30мм,47,57.1,81.07
812144,APRO Хвостовик для коронок Bi-Met 3/8'' HEX Ø14-30мм,23,57.11,81.07
812149,APRO Хвостовик для коронок Bi-Met 3/8'' HEX Ø32-210мм (усилений),44,121.5,172.77
812146,APRO Хвостовик для коронок Bi-Met 7/16'' HEX Ø14-30мм,49,57.1,81.07
812148,APRO Хвостовик для коронок Bi-Met 7/16'' HEX Ø32-210мм,50,109.35,155.49
812150,APRO Хвостовик для коронок Bi-Met 7/16'' HEX Ø32-210мм (усилений),17,121.5,172.77
HDA1-004,APRO Хомут силовий Mini оцинкований W1 10-12 мм (пач. 50 шт.),37,138.98,192.71
HDA1-005,APRO Хомут силовий Mini оцинкований W1 12-14 мм (пач. 50 шт.),32,138.51,201.56
HDA1-001,APRO Хомут силовий Mini оцинкований W1 6-8 мм (пач. 50 шт.),34,112.2,155.49
HDA1-002,APRO Хомут силовий Mini оцинкований W1 7-9 мм (пач. 50 шт.),38,114.75,159.04
HDA1-003,APRO Хомут силовий Mini оцинкований W1 8-10 мм (пач. 50 шт.),32,113.4,164.8
HDA2-25,APRO Хомут силовий нержавіючий W2 104-112 мм (КРАТНО 10 шт.),40,36.55,50.5
HDA2-26,APRO Хомут силовий нержавіючий W2 113-121 мм (КРАТНО 10 шт.),40,36.98,51.39
HDA2-27,APRO Хомут силовий нержавіючий W2 122-130 мм (КРАТНО 10 шт.),30,37.4,51.83
HDA2-28,APRO Хомут силовий нержавіючий W2 131-139 мм (КРАТНО 10 шт.),30,47.6,66.01
HDA2-29,APRO Хомут силовий нержавіючий W2 140-148 мм (КРАТНО 10 шт.),40,48.45,67.34
HDA2-30,APRO Хомут силовий нержавіючий W2 149-161 мм (КРАТНО 10 шт.),30,49.73,69.11
HDA2-01,APRO Хомут силовий нержавіючий W2 17-19 мм (КРАТНО 10 шт.),100,12.15,17.72
HDA2-02,APRO Хомут силовий нержавіючий W2 19-21 мм (КРАТНО 10 шт.),120,12.15,17.72
HDA2-03,APRO Хомут силовий нержавіючий W2 20-22 мм (КРАТНО 10 шт.),130,12.56,18.16
HDA2-04,APRO Хомут силовий нержавіючий W2 21-23 мм (КРАТНО 10 шт.),150,12.55,18.16
HDA2-05,APRO Хомут силовий нержавіючий W2 23-25 мм (КРАТНО 10 шт.),130,12.96,19.05
HDA2-06,APRO Хомут силовий нержавіючий W2 26-28 мм (КРАТНО 10 шт.),10,12.96,19.05
HDA2-07,APRO Хомут силовий нержавіючий W2 29-31 мм (КРАТНО 10 шт.),30,14.99,21.71
HDA2-08,APRO Хомут силовий нержавіючий W2 32-35 мм (КРАТНО 10 шт.),100,15.79,23.04
HDA2-09,APRO Хомут силовий нержавіючий W2 36-39 мм (КРАТНО 10 шт.),160,16.2,23.48
HDA2-10,APRO Хомут силовий нержавіючий W2 38-41 мм (КРАТНО 10 шт.),150,16.61,24.36
HDA2-11,APRO Хомут силовий нержавіючий W2 40-43 мм (КРАТНО 10 шт.),130,16.61,24.36
HDA2-12,APRO Хомут силовий нержавіючий W2 44-47 мм (КРАТНО 10 шт.),50,19.84,28.8
HDA2-13,APRO Хомут силовий нержавіючий W2 48-51 мм (КРАТНО 10 шт.),110,21.16,29.68
HDA2-14,APRO Хомут силовий нержавіючий W2 52-55 мм (КРАТНО 10 шт.),60,20.65,30.12
HDA2-15,APRO Хомут силовий нержавіючий W2 56-59 мм (КРАТНО 10 шт.),40,23.09,33.67
HDA2-16,APRO Хомут силовий нержавіючий W2 60-63 мм (КРАТНО 10 шт.),30,23.89,34.55
HDA2-17,APRO Хомут силовий нержавіючий W2 64-67 мм (КРАТНО 10 шт.),40,26.32,38.1
HDA2-18,APRO Хомут силовий нержавіючий W2 68-73 мм (КРАТНО 10 шт.),80,29.16,42.53
HDA2-19,APRO Хомут силовий нержавіючий W2 74-79 мм (КРАТНО 10 шт.),90,29.56,42.97
HDA2-20,APRO Хомут силовий нержавіючий W2 76-80 мм (КРАТНО 10 шт.),80,29.56,42.97
HDA2-21,APRO Хомут силовий нержавіючий W2 80-85 мм (КРАТНО 10 шт.),90,31.59,46.07
HDA2-22,APRO Хомут силовий нержавіючий W2 86-91 мм (КРАТНО 10 шт.),90,32.8,47.84
HDA2-23,APRO Хомут силовий нержавіючий W2 92-97 мм (КРАТНО 10 шт.),90,33.21,48.29
HDA2-24,APRO Хомут силовий нержавіючий W2 98-103 мм (КРАТНО 10 шт.),90,33.62,48.73
HDA1-25,APRO Хомут силовий оцинкований W1 104-112 мм (КРАТНО 10 шт.),20,29.56,42.97
HDA1-27,APRO Хомут силовий оцинкований W1 122-130 мм (КРАТНО 10 шт.),50,32.0,46.52
HDA1-29,APRO Хомут силовий оцинкований W1 140-148 мм (КРАТНО 10 шт.),40,46.98,68.22
HDA1-01,APRO Хомут силовий оцинкований W1 17-19 мм (КРАТНО 10 шт.),160,10.98,15.95
HDA1-02,APRO Хомут силовий оцинкований W1 19-21 мм (КРАТНО 10 шт.),190,10.97,15.95
HDA1-03,APRO Хомут силовий оцинкований W1 20-22 мм (КРАТНО 10 шт.),170,11.38,16.39
HDA1-04,APRO Хомут силовий оцинкований W1 21-23 мм (КРАТНО 10 шт.),170,11.34,16.39
HDA1-05,APRO Хомут силовий оцинкований W1 23-25 мм (КРАТНО 10 шт.),180,12.35,17.28
HDA1-06,APRO Хомут силовий оцинкований W1 26-28 мм (КРАТНО 10 шт.),150,12.15,17.72
HDA1-08,APRO Хомут силовий оцинкований W1 32-35 мм (КРАТНО 10 шт.),150,12.61,18.16
HDA1-09,APRO Хомут силовий оцинкований W1 36-39 мм (КРАТНО 10 шт.),180,14.18,20.82
HDA1-10,APRO Хомут силовий оцинкований W1 38-41 мм (КРАТНО 10 шт.),150,14.58,21.26
HDA1-11,APRO Хомут силовий оцинкований W1 40-43 мм (КРАТНО 10 шт.),170,16.2,23.48
HDA1-12,APRO Хомут силовий оцинкований W1 44-47 мм (КРАТНО 10 шт.),70,16.61,24.36
HDA1-13,APRO Хомут силовий оцинкований W1 48-51 мм (КРАТНО 10 шт.),90,17.85,24.81
HDA1-14,APRO Хомут силовий оцинкований W1 52-55 мм (КРАТНО 10 шт.),50,17.41,25.25
HDA1-15,APRO Хомут силовий оцинкований W1 56-59 мм (КРАТНО 10 шт.),58,21.06,30.57
HDA1-16,APRO Хомут силовий оцинкований W1 60-63 мм (КРАТНО 10 шт.),70,22.27,32.34
